understat_player_id,player,team,league,season,cluster_kmeans
503.0,Theo Walcott,Southampton,ENG-Premier League,2223,3
7322.0,Bukayo Saka,Arsenal,ENG-Premier League,2324,1
6482.0,Eddie Nketiah,Arsenal,ENG-Premier League,2324,2
5543.0,Gabriel Jesus,Arsenal,ENG-Premier League,2324,1
7752.0,Gabriel Martinelli,Arsenal,ENG-Premier League,2324,1
5220.0,Kai Havertz,Arsenal,ENG-Premier League,2324,1
7698.0,Leandro Trossard,Arsenal,ENG-Premier League,2324,4
6556.0,Moussa Diaby,Aston Villa,ENG-Premier League,2324,1
8865.0,Ollie Watkins,Aston Villa,ENG-Premier League,2324,4
5956.0,Youri Tielemans,Aston Villa,ENG-Premier League,2324,3
1679.0,Dominic Solanke,Bournemouth,ENG-Premier League,2324,2
6552.0,Bryan Mbeumo,Brentford,ENG-Premier League,2324,1
998.0,Ivan Toney,Brentford,ENG-Premier League,2324,2
10809.0,Keane Lewis-Potter,Brentford,ENG-Premier League,2324,2
3621.0,Neal Maupay,Brentford,ENG-Premier League,2324,2
5786.0,Yoane Wissa,Brentford,ENG-Premier League,2324,2
501.0,Danny Welbeck,Brighton,ENG-Premier League,2324,2
10177.0,Evan Ferguson,Brighton,ENG-Premier League,2324,2
11362.0,Facundo Buonanotte,Brighton,ENG-Premier League,2324,3
8272.0,João Pedro,Brighton,ENG-Premier League,2324,1
10806.0,Kaoru Mitoma,Brighton,ENG-Premier League,2324,1
10620.0,Luca Koleosho,Burnley,ENG-Premier League,2324,3
7498.0,Lyle Foster,Burnley,ENG-Premier League,2324,2
10822.0,Wilson Odobert,Burnley,ENG-Premier League,2324,3
11701.0,Zeki Amdouni,Burnley,ENG-Premier League,2324,3
8497.0,Cole Palmer,Chelsea,ENG-Premier League,2324,1
10048.0,Nicolas Jackson,Chelsea,ENG-Premier League,2324,4
8706.0,Eberechi Eze,Crystal Palace,ENG-Premier League,2324,1
5735.0,Jean-Philippe Mateta,Crystal Palace,ENG-Premier League,2324,2
757.0,Jeffrey Schlupp,Crystal Palace,ENG-Premier League,2324,3
672.0,Jordan Ayew,Crystal Palace,ENG-Premier League,2324,3
9948.0,Michael Olise,Crystal Palace,ENG-Premier League,2324,1
3697.0,Odsonne Édouard,Crystal Palace,ENG-Premier League,2324,2
9983.0,Beto,Everton,ENG-Premier League,2324,4
5555.0,Dominic Calvert-Lewin,Everton,ENG-Premier League,2324,2
5596.0,Harry Wilson,Fulham,ENG-Premier League,2324,3
4105.0,Raúl Jiménez,Fulham,ENG-Premier League,2324,2
10717.0,Rodrigo Muniz,Fulham,ENG-Premier League,2324,2
700.0,Willian,Fulham,ENG-Premier League,2324,0
11296.0,Cody Gakpo,Liverpool,ENG-Premier League,2324,1
10720.0,Darwin Núñez,Liverpool,ENG-Premier League,2324,4
6854.0,Diogo Jota,Liverpool,ENG-Premier League,2324,4
7546.0,Harvey Elliott,Liverpool,ENG-Premier League,2324,1
10408.0,Luis Díaz,Liverpool,ENG-Premier League,2324,1
1250.0,Mohamed Salah,Liverpool,ENG-Premier League,2324,4
8260.0,Erling Haaland,Manchester City,ENG-Premier League,2324,4
675.0,Jack Grealish,Manchester City,ENG-Premier League,2324,1
8981.0,Jeremy Doku,Manchester City,ENG-Premier League,2324,1
10846.0,Julián Álvarez,Manchester City,ENG-Premier League,2324,1
5232.0,Alexander Isak,Newcastle United,ENG-Premier League,2324,4
8150.0,Anthony Gordon,Newcastle United,ENG-Premier League,2324,1
468.0,Callum Wilson,Newcastle United,ENG-Premier League,2324,4
9154.0,Elliot Anderson,Newcastle United,ENG-Premier League,2324,3
6063.0,Jacob Murphy,Newcastle United,ENG-Premier League,2324,1
87.0,Joelinton,Newcastle United,ENG-Premier League,2324,3
7420.0,Miguel Almirón,Newcastle United,ENG-Premier League,2324,3
9524.0,Anthony Elanga,Nottingham Forest,ENG-Premier League,2324,0
6456.0,Callum Hudson-Odoi,Nottingham Forest,ENG-Premier League,2324,0
4456.0,Chris Wood,Nottingham Forest,ENG-Premier League,2324,4
6857.0,Morgan Gibbs-White,Nottingham Forest,ENG-Premier League,2324,0
7814.0,Taiwo Awoniyi,Nottingham Forest,ENG-Premier League,2324,2
1736.0,Oliver McBurnie,Sheffield United,ENG-Premier League,2324,2
7322.0,Bukayo Saka,Arsenal,ENG-Premier League,2425,1
7752.0,Gabriel Martinelli,Arsenal,ENG-Premier League,2425,2
5220.0,Kai Havertz,Arsenal,ENG-Premier League,2425,4
7698.0,Leandro Trossard,Arsenal,ENG-Premier League,2425,1
5304.0,Mikel Merino,Arsenal,ENG-Premier League,2425,3
8865.0,Ollie Watkins,Aston Villa,ENG-Premier League,2425,4
9662.0,Dango Ouattara,Bournemouth,ENG-Premier League,2425,1
12963.0,Evanilson,Bournemouth,ENG-Premier League,2425,2
6552.0,Bryan Mbeumo,Brentford,ENG-Premier League,2425,1
9156.0,Kevin Schade,Brentford,ENG-Premier League,2425,2
5786.0,Yoane Wissa,Brentford,ENG-Premier League,2425,4
501.0,Danny Welbeck,Brighton,ENG-Premier League,2425,2
6937.0,Georginio Rutter,Brighton,ENG-Premier League,2425,3
8272.0,João Pedro,Brighton,ENG-Premier League,2425,1
3300.0,Christopher Nkunku,Chelsea,ENG-Premier League,2425,2
10048.0,Nicolas Jackson,Chelsea,ENG-Premier League,2425,4
6382.0,Pedro Neto,Chelsea,ENG-Premier League,2425,0
6482.0,Eddie Nketiah,Crystal Palace,ENG-Premier League,2425,4
5735.0,Jean-Philippe Mateta,Crystal Palace,ENG-Premier League,2425,2
9983.0,Beto,Everton,ENG-Premier League,2425,2
5555.0,Dominic Calvert-Lewin,Everton,ENG-Premier League,2425,2
9307.0,Iliman Ndiaye,Everton,ENG-Premier League,2425,3
