understat_player_id,player,team,league,season,cluster_gmm,gmm_proba_c0,gmm_proba_c1,gmm_proba_c2,gmm_proba_c3,gmm_proba_c4
40.0,Stefan Bell,Mainz 05,GER-Bundesliga,2021,2,6.167752129891826e-05,4.974053184012726e-09,0.9999383175033093,1.3386912009254569e-12,2.2429235100587495e-79
2638.0,Alessandro Schöpf,Schalke 04,GER-Bundesliga,2021,2,0.0834433498598985,1.5549851895605257e-08,0.9165566009218509,3.36683987818662e-08,1.3443174137883453e-37
5717.0,Amine Harit,Schalke 04,GER-Bundesliga,2021,0,0.9999241595188171,4.2003955497398627e-10,2.6448958576607768e-11,7.584003469478793e-05,2.4038700855632276e-35
285.0,Bastian Oczipka,Schalke 04,GER-Bundesliga,2021,2,0.003128377726332423,7.691178593376896e-08,0.9968715453617504,1.3129984823950797e-13,2.5616443043701166e-88
7059.0,Benito Raman,Schalke 04,GER-Bundesliga,2021,0,0.9998975550678898,2.3224952702513065e-08,1.8334521252036744e-16,0.0001024005883861521,2.1118771228475334e-08
3290.0,Benjamin Stambouli,Schalke 04,GER-Bundesliga,2021,2,1.155302884006084e-07,1.0769034327289729e-08,0.9999998737006772,4.341039772518552e-21,4.35084146851113e-131
8378.0,Malick Thiaw,Schalke 04,GER-Bundesliga,2021,2,8.018428409768977e-05,3.5025179199582918e-09,0.9999198113269586,8.864259349874211e-10,1.6615703204820363e-59
88.0,Mark Uth,Schalke 04,GER-Bundesliga,2021,0,0.9993886202755602,2.907598782242631e-09,1.6990477776302752e-14,0.0006113768168241322,2.487114822869879e-27
451.0,Matija Nastasić,Schalke 04,GER-Bundesliga,2021,2,4.163068906277044e-06,6.529823434919516e-10,0.9999958362780911,2.037243447481311e-14,5.921580180085293e-78
9160.0,Matthew Hoppe,Schalke 04,GER-Bundesliga,2021,0,0.7456055469179601,2.055592501764716e-06,1.2245354370065353e-64,9.155108538121369e-05,0.2543008464041572
2456.0,Omar Mascarell,Schalke 04,GER-Bundesliga,2021,2,6.8739776067314215e-06,1.2165911960036905e-09,0.9999931248058,2.145908012692187e-15,1.5769529630543463e-88
7376.0,Ozan Kabak,Schalke 04,GER-Bundesliga,2021,2,0.001311198670124037,5.66088747230983e-09,0.9986887767688816,1.890010692180487e-08,9.891514902742246e-30
