understat_player_id,player,team,league,season,cluster_gmm,gmm_proba_c0,gmm_proba_c1,gmm_proba_c2,gmm_proba_c3,gmm_proba_c4
5232.0,Alexander Isak,Real Sociedad,ESP-La Liga,2021,3,0.0029943346613187363,0.0,3.1106231757001513e-06,0.9970025547155054,1.1831352093830908e-18
2234.0,Mikel Oyarzabal,Real Sociedad,ESP-La Liga,2021,2,2.7543725832657352e-08,0.0,0.9993362151695079,2.152489901290528e-85,0.000663757286765491
6118.0,Portu,Real Sociedad,ESP-La Liga,2021,1,4.0253885474866683e-07,0.9630016310218972,0.03699796643924859,1.2785230692494952e-21,1.8812420157719764e-38
1109.0,Lucas Ocampos,Sevilla,ESP-La Liga,2021,4,0.004155364551243495,0.0,0.2593547332571434,4.0956278349956534e-05,0.7364489459132638
7887.0,Luuk de Jong,Sevilla,ESP-La Liga,2021,1,7.648394328974223e-05,0.9958449967737211,2.4998761262043962e-05,0.0034558355923984094,0.0005976849293286817
1129.0,Suso,Sevilla,ESP-La Liga,2021,1,2.4089623369692772e-23,0.9999641170972824,3.588290251494035e-05,1.0486101767396895e-63,2.023026601594373e-13
5169.0,Youssef En-Nesyri,Sevilla,ESP-La Liga,2021,3,0.02110544269212714,0.012300347282458459,1.165444211427025e-06,0.9665930445812032,1.4860124944329952e-17
5682.0,Gonçalo Guedes,Valencia,ESP-La Liga,2021,1,5.214205837311954e-15,0.9999438559288859,5.24478447863603e-05,9.647614443792533e-19,3.6962263226733152e-06
2442.0,Kévin Gameiro,Valencia,ESP-La Liga,2021,1,7.272489299010915e-09,0.6037577598595604,0.3960317795258954,0.00021045334205457012,8.95932365815987e-62
7313.0,Lee Kang-in,Valencia,ESP-La Liga,2021,1,3.435197870328503e-23,0.9999884778776508,1.1522122344714142e-05,7.09327914010798e-45,4.610992374723224e-15
7834.0,Manu Vallejo,Valencia,ESP-La Liga,2021,1,2.6485394990302095e-05,0.9971259828401958,0.0004409634426451266,0.0024065683221003572,6.795709033041078e-14
6124.0,Maxi Gómez,Valencia,ESP-La Liga,2021,1,3.460936820220475e-08,0.9962151682389843,1.6749101687303182e-05,8.620886335577462e-08,0.003767961841096918
2120.0,Gerard Moreno,Villarreal,ESP-La Liga,2021,0,0.9882447448771157,0.0,0.004734478624931275,0.0070207764979522535,2.2264403036980547e-29
2198.0,Moi Gómez,Villarreal,ESP-La Liga,2021,2,1.6770713721303203e-05,0.0,0.9999832292862785,1.2612544084891833e-17,5.594095683833787e-33
2380.0,Paco Alcácer,Villarreal,ESP-La Liga,2021,3,0.016366890458604136,0.0,0.1057301164380751,0.877902579287649,4.138156725168884e-07
866.0,Joselu,Alavés,ESP-La Liga,2122,3,0.002488261534122788,0.0,0.0005894773864995165,0.986780425756101,0.01014183532327706
7870.0,Luis Rioja,Alavés,ESP-La Liga,2122,1,3.5666178980723596e-33,0.9999946692559851,5.330744014498308e-06,2.9651314320411932e-121,6.3451380764500576e-27
2088.0,Édgar Méndez,Alavés,ESP-La Liga,2122,1,6.471885916636504e-27,0.9999980660253455,1.9339746547328586e-06,8.238812663517744e-76,1.9709901483702687e-26
2399.0,Iñaki Williams,Athletic Club,ESP-La Liga,2122,0,0.980780617269314,0.0,0.0018132679279544124,0.00397880364411225,0.013427311158619178
7779.0,Oihan Sancet,Athletic Club,ESP-La Liga,2122,1,8.869691131119238e-06,0.9995327979070127,0.00022294496169936442,0.00014103602552788423,9.435141462898218e-05
2400.0,Raúl García,Athletic Club,ESP-La Liga,2122,4,0.001982816281141031,0.0,0.013362105803521733,0.2579951685265925,0.7266599093887446
2270.0,Antoine Griezmann,Atlético Madrid,ESP-La Liga,2122,1,1.3125628116421181e-06,0.999729357976555,7.05733096024767e-05,7.703147439007662e-10,0.0001987553807162466
7892.0,João Félix,Atlético Madrid,ESP-La Liga,2122,1,0.000277987669497282,0.9889225390350889,0.010797522017814351,1.4134339326447345e-06,5.378436668221547e-07
2098.0,Luis Suárez,Atlético Madrid,ESP-La Liga,2122,3,0.00017049490252654337,0.0,4.047756215791872e-05,0.9997716090930996,1.7418442215874604e-05
7080.0,Matheus Cunha,Atlético Madrid,ESP-La Liga,2122,3,0.06036262321044396,0.4143237406824738,0.0019517532053729039,0.5233618829017098,2.0434047434889955e-16
2272.0,Yannick Carrasco,Atlético Madrid,ESP-La Liga,2122,4,2.9222815778328654e-12,0.0,0.04489776972910101,2.1776010018890603e-65,0.9551022302679764
2275.0,Ángel Correa,Atlético Madrid,ESP-La Liga,2122,1,9.818294648721504e-05,0.9993408424776566,0.00013467817637353435,4.551178338444371e-07,0.00042584128164906815
6441.0,Ferrán Torres,Barcelona,ESP-La Liga,2122,0,0.8884258382205009,0.0,0.11155565673853853,1.8503974144688908e-05,1.0668161951752673e-09
9804.0,Gavi,Barcelona,ESP-La Liga,2122,1,2.5666878668191825e-10,0.9988929186539486,0.0011070807693833503,7.255800966199876e-27,3.1999984097646003e-10
3226.0,Ousmane Dembélé,Barcelona,ESP-La Liga,2122,1,1.2325001606151375e-23,0.9909719283338702,0.009028071666131045,9.088205771955856e-252,1.402225904170546e-17
318.0,Pierre-Emerick Aubameyang,Barcelona,ESP-La Liga,2122,3,0.004135384116891733,3.230002254944171e-06,2.4938554173503815e-07,0.9958611364953124,4.24356746444917e-35
8979.0,Sergiño Dest,Barcelona,ESP-La Liga,2122,1,2.0487530549028432e-17,0.9999398356724158,4.415739715179452e-05,1.6392934755033064e-58,1.6006930433067346e-05
2290.0,Iago Aspas,Celta Vigo,ESP-La Liga,2122,4,0.001260685134159658,0.0,0.17749254752204005,1.958325013131454e-23,0.8212467673438005
2384.0,Santi Mina,Celta Vigo,ESP-La Liga,2122,3,0.00012700347617883054,0.0,0.0002769429089561617,0.844476374254856,0.1551196793600088
9917.0,Thiago Galhardo,Celta Vigo,ESP-La Liga,2122,1,2.375504455821945e-05,0.999657499287797,8.297318913424138e-07,1.0676656879725963e-05,0.0003072392788736334
6533.0,Anthony Lozano,Cádiz,ESP-La Liga,2122,1,2.1956748633540598e-06,0.9860615138791669,2.368771870470777e-05,1.046965760486542e-05,0.013902133069660287
1700.0,Lucas Pérez,Cádiz,ESP-La Liga,2122,2,7.996859769492186e-66,3.5136240194806395e-23,1.0,9.162450682752053e-238,0.0
5047.0,Rubén Sobrino,Cádiz,ESP-La Liga,2122,1,8.41911569473232e-08,0.9997578015949522,0.0002421103299383734,1.8312382526064078e-11,3.865639825709241e-09
1715.0,Álvaro Negredo,Cádiz,ESP-La Liga,2122,3,0.000656511200583753,0.0,0.00021570082764541584,0.7570634997824512,0.24206428818931947
3424.0,Guido Carrillo,Elche,ESP-La Liga,2122,1,1.6584590294360652e-05,0.9829602454461926,3.628824835972102e-05,0.016986877091093186,4.624059694453231e-09
1189.0,Lucas Boyé,Elche,ESP-La Liga,2122,1,2.736290557660695e-07,0.9655473138744294,2.3150681377411023e-05,0.029494330683030968,0.004934931132106769
4175.0,Pere Milla,Elche,ESP-La Liga,2122,1,3.9991413018537365e-06,0.999629557749459,0.00033012563198064334,3.616789093338166e-05,1.4958632493135493e-07
6933.0,Javi Puado,Espanyol,ESP-La Liga,2122,1,9.64804676397375e-08,0.9993572966741492,6.612475337562438e-05,2.9493478765365503e-08,0.0005764525985288546
4229.0,Raúl de Tomás,Espanyol,ESP-La Liga,2122,3,0.01924225917952749,0.0,0.0007689532922766483,0.9793275036998521,0.0006612838283435993
7648.0,Tonny Vilhena,Espanyol,ESP-La Liga,2122,1,3.3215872109015336e-28,0.9999728108629168,2.7189137082884625e-05,2.0404683172755612e-74,8.089764909678067e-28
2252.0,Borja Mayoral,Getafe,ESP-La Liga,2122,3,0.0004013126858699431,0.0,0.0010351793558788015,0.9985635079581338,1.1812713704322107e-13
6219.0,Enes Ünal,Getafe,ESP-La Liga,2122,3,0.0002519309579171887,0.0,4.716883790571861e-05,0.7151718038119066,0.28452909639227103
2537.0,Sandro Ramírez,Getafe,ESP-La Liga,2122,1,4.658791026781355e-05,0.9998006615961663,0.00015275049356465591,6.547492495680036e-22,6.601206216647076e-16
7863.0,Antonio Puertas,Granada,ESP-La Liga,2122,1,5.358832530836412e-10,0.9997411597281544,0.00025052335843277543,1.1556351506285652e-15,8.316377528505358e-06
4226.0,Darwin Machís,Granada,ESP-La Liga,2122,1,6.690185996322184e-18,0.9993860200358997,0.000587171331208238,2.0373196993900547e-56,2.6808632892015777e-05
2155.0,Jorge Molina,Granada,ESP-La Liga,2122,3,0.0005671900087222865,0.0,0.0005601428495254199,0.9978969010095523,0.0009757661322002498
7586.0,Álex Collado,Granada,ESP-La Liga,2122,1,2.8383037936837585e-28,0.9999607634646693,3.9236535330359416e-05,7.492402570019431e-79,3.888266197492787e-23
8774.0,Dani Gómez,Levante,ESP-La Liga,2122,1,2.9101521505964313e-05,0.9988083224001651,4.560707548469149e-05,0.000839687033370072,0.00027728196947418885
6217.0,Enis Bardhi,Levante,ESP-La Liga,2122,4,2.775662555383453e-11,0.0,0.03748188056149761,9.60931797609716e-68,0.9625181194107458
8107.0,Jorge de Frutos,Levante,ESP-La Liga,2122,1,1.5010040177326182e-10,0.9936973640103185,3.5639163196264284e-05,6.522287369280684e-37,0.006266996676384918
8001.0,Takefusa Kubo,Mallorca,ESP-La Liga,2122,1,1.8715602042872727e-09,0.9998879610908581,4.865153836546649e-05,3.006509941220469e-26,6.338549921660667e-05
9002.0,Vedat Muriqi,Mallorca,ESP-La Liga,2122,0,0.6715539497672354,0.0,0.11255343754722255,0.021759051234083407,0.1941335614514581
1235.0,Ante Budimir,Osasuna,ESP-La Liga,2122,3,5.997625770627166e-05,0.0,3.7344525630147474e-05,0.9998959626994417,6.716517221649464e-06
6955.0,Ezequiel Ávila,Osasuna,ESP-La Liga,2122,2,2.8562625636792085e-06,0.0,0.9999763340084526,9.037241480473773e-45,2.0809728985102863e-05
2183.0,Rubén García,Osasuna,ESP-La Liga,2122,2,1.8583005346988303e-25,0.0,0.994038416903984,1.0581675393729334e-198,0.005961583096016756
9813.0,Randy Nteka,Rayo Vallecano,ESP-La Liga,2122,1,1.5986655652428756e-10,0.9989784476464711,6.924930954074106e-06,4.588111727438613e-11,0.0010146272168270012
5212.0,Sergi Guardiola,Rayo Vallecano,ESP-La Liga,2122,3,0.0005783932641180991,0.0,0.0001863928463546878,0.8323705794949032,0.16686463439462398
2543.0,Borja Iglesias,Real Betis,ESP-La Liga,2122,3,9.12324116881175e-05,0.0,0.0003524921040280716,0.9995560730528865,2.0243139754135022e-07
2361.0,Willian José,Real Betis,ESP-La Liga,2122,3,1.3227508057826692e-05,0.0,0.0008610907601677084,0.9990551919360948,7.048979567926211e-05
2370.0,Karim Benzema,Real Madrid,ESP-La Liga,2122,0,0.9999998730223051,0.0,9.531471626362247e-08,3.1662979317163156e-08,9.107030630820428e-112
2117.0,Marco Asensio,Real Madrid,ESP-La Liga,2122,1,8.66969518023404e-06,0.9996440934730961,0.000273193133819607,4.996851945417178e-43,7.404369790393589e-05
8015.0,Rodrygo,Real Madrid,ESP-La Liga,2122,1,1.7502976191111245e-07,0.9998140536013936,0.00010804711870899003,7.448178939568926e-19,7.772425013554908e-05
7008.0,Vinicius Júnior,Real Madrid,ESP-La Liga,2122,1,0.0003456660678295523,0.9975749123842408,0.0020793655946098693,5.511886879531625e-08,8.34450875495134e-10
323.0,Adnan Januzaj,Real Sociedad,ESP-La Liga,2122,4,1.5711680631232243e-23,0.0,0.005833012765363938,1.5918502432426096e-202,0.9941669872346366
5232.0,Alexander Isak,Real Sociedad,ESP-La Liga,2122,3,0.042154393051507914,0.0,3.9573646314983475e-05,0.9550830789948294,0.0027229543073480043
6531.0,Alexander Sørloth,Real Sociedad,ESP-La Liga,2122,1,8.684241872427305e-05,0.7978119140410377,0.000182626271305554,0.20191861726617905,2.7534950001158972e-12
